TABLA;INDICE;TYPE_DESC;IS_PRIMARY_KEY;IS_UNIQUE;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;LAST_USER_SEEK;LAST_USER_SCAN;TAMANO-TOTAL;USED-PAGES;DATA-PAGES;ATRIBUTOS;BUSQUEDAS;EVALUACION_INDICE
PermisosPostNatalParental;Rut;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.078125;0.031250;0.015625;Rut;0.0;NO USO
PlandeCuenta;aaaaaPlandeCuenta_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.148437;0.054687;0.085937;Ano_Proceso,Codigo_Area,CodigoCuenta;0.0;NO USO
PlandeCuenta;Ano_Proceso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.039062;0.039062;0.023437;Ano_Proceso;0.0;NO USO
PlandeCuenta;Codigo_Area;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.164062;0.054687;0.039062;Codigo_Area;0.0;NO USO
PlandeCuenta;CodigoCuenta;NONCLUSTERED;0;0;0.0;1.0;0.0;0.0;;2026-06-04 09:06:25.457;0.179687;0.085937;0.085937;CodigoCuenta;0.0;NO USO
PlandeCuenta;SW_Clasificador2008;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.117187;0.062500;0.039062;SW_Clasificador2008;0.0;NO USO
PlanillaSuplementaria;aaaPlanillaSuplementaria_PK;NONCLUSTERED;1;1;0.0;1.0;0.0;0.0;;2026-06-04 09:08:39.863;16.195312;16.171875;16.101562;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Mes,Ano;0.0;NO USO
PlanillaSuplementariaHrs;aaaPlanillaSuplementariaHrs_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 09:12:57.233;;17.757812;17.695312;17.617187;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Mes,Ano;1.0;Beneficio Busqueda
PlantaMaestra;aaaaaPlantaMaestra_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Tipo_Funcionario,Id_Escalafon;0.0;NO USO
PlantaMaestra;Id_Cargo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Escalafon;0.0;NO USO
PlantaMaestra;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
Postulantes_DAEM;aaaaaPostulantes_DAEM_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Rut_Funcionario;0.0;NO USO
PostulantesPorRamos_DAEM;aaPostulantesPorRamos_DAEM_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;RutPostulante,Id_asignatura;0.0;NO USO
PostulantesPorRamos_DAEM;Id_asignatura;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_asignatura;0.0;NO USO
PostulantesPorRamos_DAEM;RutPostulante;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;RutPostulante;0.0;NO USO
Previred;aaPrevired_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 09:08:39.980;;23.828125;23.796875;23.679687;K1_Id_Remuneracion,K1_Id_ProcesoPS,K1_Id_Establecimiento,K1_Id_Funcionario,K1_NroContrato,K1_Correlativo,K1_Mes,K1_Ano;1.0;Beneficio Busqueda
Previred;K1_Ano;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;8.507812;8.453125;8.414062;K1_Ano;0.0;NO USO
Previred;K1_Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Correlativo;0.0;NO USO
Previred;K1_Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;13.945312;13.882812;13.820312;K1_Id_Establecimiento;0.0;NO USO
Previred;K1_Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_Funcionario;0.0;NO USO
Previred;K1_Id_ProcesoPS;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_ProcesoPS;0.0;NO USO
Previred;K1_Id_Remuneracion;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_Id_Remuneracion;0.0;NO USO
Previred;K1_Mes;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;8.507812;8.468750;8.421875;K1_Mes;0.0;NO USO
Previred;K1_NroContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;10.570312;10.546875;10.500000;K1_NroContrato;0.0;NO USO
ProcesosPlanillaSuplementaria;aaMovPlanillaHaberDctos_PK;NONCLUSTERED;1;1;0.0;2.0;0.0;2.0;;2026-06-04 10:00:09.077;0.101562;0.046875;0.031250;Id_ProcesoPs,Mes,Ano;0.0;SIN BUSQUEDAS
ProfesionalesMedicos;aaaProfesionalesMedicos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.226562;0.125000;0.140625;Rut;0.0;NO USO
Proyectos;aaProyectos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Proyecto;0.0;NO USO
Proyectos;Id_Proyecto;NONCLUSTERED;0;0;1.0;0.0;0.0;0.0;2026-06-04 09:07:06.383;;0.015625;0.015625;0.007812;Id_Proyecto;1.0;Beneficio Busqueda
Recaudacion_Licencia;aaaRecaudacion_Licencia_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;2.695312;2.625000;2.593750;Rut,Id_Licencia,Id_Correlativo;0.0;NO USO
RecaudacionPostNatalParental;aaaRecaudacionPostNatalParental_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.125000;0.078125;0.062500;Id_Correlativo,Id_CorrelativoPermiso,Rut;0.0;NO USO
RecaudacionPostNatalParental;Id_Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.093750;0.039062;0.023437;Id_Correlativo;0.0;NO USO
RecaudacionPostNatalParental;Id_CorrelativoPermiso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.101562;0.054687;0.039062;Id_CorrelativoPermiso;0.0;NO USO
RecaudacionPostNatalParental;Rut;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.101562;0.046875;0.023437;Rut;0.0;NO USO
REN_Cierre;pk_Cierre;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Ano,Mes;0.0;NO USO
REN_Clasificador;PK_REN_Clasificador;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador;0.0;NO USO
REN_Clasificador_Establecimientos;PK_REN_Clasificador_Establecimientos;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Id_Establecimiento;0.0;NO USO
REN_Clasificador_Tipo_Horas;PK_REN_Clasificador_Tipo_Horas;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Tipo_Horas;0.0;NO USO
REN_Columnas;PK_REN_Columnas;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.070312;0.054687;0.039062;Codigo_Columna;0.0;NO USO
REN_Detalle;PK_REN_Detalle;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;REN_Ano,REN_RUT,REN_MES,REN_RBD,REN_FUN;0.0;NO USO
REN_Funcion;PK_REN_Funcion;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcion;0.0;NO USO
REN_FuncionCargo;PK_REN_FuncionCargo;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcion,Id_Cargo,Escalafon;0.0;NO USO
REN_Movimientos_Descuentos;PK_REN_Movimientos_Descuentos;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos;0.0;NO USO
REN_Movimientos_Descuentos_PS;PK_REN_Movimientos_Descuentos_PS;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos;0.0;NO USO
REN_Movimientos_Haberes;PK_REN_Movimientos_Haberes;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber;0.0;NO USO
REN_Movimientos_Haberes_PS;PK_REN_Movimientos_Haberes_PS;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber;0.0;NO USO
REN_Parametros;PK_REN_Parametros;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Codigo_Area,Codigo_Estatuto;0.0;NO USO
RentaEncasillamiento;aaaRentaEncasillamiento_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.132812;0.093750;0.078125;Rut;0.0;NO USO
RentaEncasillamiento;Codigo_TDP;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.039062;0.039062;0.023437;Rut;0.0;NO USO
ResultadoMigracionNet;NombreTablaDestino;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;NombreTablaDestino;0.0;NO USO
ResultadoMigracionNet;NombreTablaOriginal;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;NombreTablaOriginal;0.0;NO USO
ResultadoMigracionNet;PK_ResultadoMigracionNet;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;NombreTablaOriginal,NombreTablaDestino;0.0;NO USO
RetencionJudicial;aaaaaRetencionJudicial_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Rut_Beneficiario;0.0;NO USO
RetencionJudicial;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Establecimiento;0.0;NO USO
RetencionJudicial;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Funcionario;0.0;NO USO
RetencionJudicial;Rut_Beneficiario;NONCLUSTERED;0;0;0.0;1.0;0.0;0.0;;2026-06-04 10:00:08.980;0.015625;0.015625;0.007812;Rut_Beneficiario;0.0;NO USO
Retroactivo;aaRetroactivo_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Tipo_Horas;0.0;NO USO
Retroactivo;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
Retroactivo;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcionario;0.0;NO USO
Sindicatos;aaSindicatos_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Sindicato;0.0;NO USO
Sindicatos;Id_Sindicato;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Sindicato;0.0;NO USO
SituacionMilitar;aaaSituacionMilitar_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo;0.0;NO USO
Suplencias;aaaaaSuplencias_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcionario;0.0;NO USO
Suplencias;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcionario;0.0;NO USO
Suplencias;Id_Incremento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Incremento_Suple;0.0;NO USO
Suplencias;Id_SueldoMedico;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_SueldoMedico_Suple;0.0;NO USO
Suplencias;TipoSuplencia;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;TipoSuplencia;0.0;NO USO
sysdiagrams;PK__sysdiagr__C2B05B612F70311B;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;diagram_id;0.0;NO USO
sysdiagrams;UK_principal_name;NONCLUSTERED;0;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;principal_id,name;0.0;NO USO
Tabla_OperadoresLME;aaaTabla_OperadoresLME_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;CodigoOperadorLME;0.0;NO USO
TablaBienestar;aaaTablaBienestar_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Bienestar;0.0;NO USO
TablaBienestar;Id_Funcionario;NONCLUSTERED;0;0;2.0;0.0;0.0;0.0;2026-06-04 09:06:42.163;;0.015625;0.015625;0.007812;Id_Bienestar;2.0;Beneficio Busqueda
TablaControl;aaaTablaControl_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.195312;0.031250;0.015625;Control_Ano,Control_Mes,Control_TipoProceso,Control_TipoRemun,Control_Id_Haber,SueldoDesde,SueldoHasta;0.0;NO USO
TablaControl;Control_Ano;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Control_Ano;0.0;NO USO
TablaControl;Control_Id_Haber;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Control_Id_Haber;0.0;NO USO
TablaControl;Control_Mes;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Control_Mes;0.0;NO USO
TablaControl;Control_TipoProceso;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Control_TipoProceso;0.0;NO USO
TablaControl;Control_TipoRemun;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Control_TipoRemun;0.0;NO USO
TablaSindicato;aaaTablaSindicato_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Sindicato;0.0;NO USO
TablaSindicato;Id_Funcionario;NONCLUSTERED;0;0;2.0;0.0;0.0;0.0;2026-06-04 09:06:42.197;;0.015625;0.015625;0.007812;Id_Sindicato;2.0;Beneficio Busqueda
Tbl_Paridad;Id_Vb6;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Vb6;0.0;NO USO
Tbl_Paridad;PK_Tbl_Paridad;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Tipo,Id_Vb6;0.0;NO USO
Tbl_Paridad;Tipo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Tipo;0.0;NO USO
TemporalDesDificil;aaaaaTemporalDesDificil_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Id_EstablecimientoAsig,Tipo_Horas;0.0;NO USO
Tipo_Causante;aaaId_Causante_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.023437;0.023437;0.007812;ID_Causante;0.0;NO USO
Tipo_Finiquito;aaTipo_Finiquito_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo_Ley,Codigo_Causal;0.0;NO USO
Tipo_Finiquito;Codigo_Causal;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo_Causal;0.0;NO USO
Tipo_Finiquito;Codigo_Ley;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo_Ley;0.0;NO USO
Tipo_Finiquito;Detalle;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Detalle;0.0;NO USO
Tipo_Finiquito;Nombre_Ley;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Nombre_Ley;0.0;NO USO
Tipo_Horas;aaaaaTipo_Horas_PK;NONCLUSTERED;1;1;1.0;0.0;0.0;0.0;2026-06-04 09:07:06.377;;0.015625;0.015625;0.007812;Tipo_Horas;1.0;Beneficio Busqueda
Tipo_Horas;Id_TipoContrato;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_TipoContrato;0.0;NO USO
Tipo_Horas;Tipo_Horas;NONCLUSTERED;0;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Horas;0.0;NO USO
Tipo_Horas_AEduca;aaTipo_Horas_AEduca_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Horas;0.0;NO USO
Tipo_Horas_AEduca;Tipo_Horas;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Horas;0.0;NO USO
Tipo_Horas_Proyecto;aaTipo_Horas_Proyecto_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Tipo_Horas_Proyecto;0.0;NO USO
Tipo_Horas_Proyecto;Id_Tipo_Horas_Proyecto;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Tipo_Horas_Proyecto;0.0;NO USO
Tipo_Permiso;aaaaaTipo_Pemiso_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Permiso;0.0;NO USO
TipoAdministracion;aaaTipoAdministracion_PK;CLUSTERED;1;1;5.0;0.0;0.0;0.0;2026-06-04 09:07:06.887;;0.015625;0.015625;0.007812;Codigo_Administracion;5.0;Beneficio Busqueda
TipoEstablecimiento;aaaTipoEstablecimiento_PK;CLUSTERED;1;1;3.0;0.0;0.0;0.0;2026-06-04 09:07:06.917;;0.015625;0.015625;0.007812;Codigo_TipoEstablecimiento;3.0;Beneficio Busqueda
TipoEstadoLicenciaMedica;aaaEstado_LicenciaMedica_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo;0.0;NO USO
TipoEstadoPagoLicenciaMedica;aaaEstadoPago_LicenciaMedica_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo;0.0;NO USO
TipoEstudio;aaaTipoEstudio_PK;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Codigo_TipoEstudio;0.0;NO USO
TipoInstitucionesAVP;aaTipoInstitucionesAVP_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Institucion;0.0;NO USO
TipoInstitucionesAVP;Tipo_Institucion;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tipo_Institucion;0.0;NO USO
TipoPago;aaaTipoPago_PK;CLUSTERED;1;1;14.0;0.0;0.0;0.0;2026-06-04 09:07:07.337;;0.015625;0.015625;0.007812;Codigo;14.0;Beneficio Busqueda
TiposDeAccidentes;aaaaaTiposDeAccidentes_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Accidente;0.0;NO USO
TiposLicenciasMedicas;aaaTiposLicenciasMedicas_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.070312;0.015625;0.007812;Id_TipoLicencia;0.0;NO USO
Totales_Finiquito;aaTotales_Finiquito_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Correlativo;0.0;NO USO
Totales_Finiquito;Correlativo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Correlativo;0.0;NO USO
Totales_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
Totales_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Funcionario;0.0;NO USO
Totales_PlanillaRemuneraciones;aaTotales_PlanillaRemuneraciones_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;2.195312;2.132812;2.101562;Id_Establecimiento,Id_Funcionario,Id_Remuneracion,Id_ProcesoPs,Tipo_Hd,Id_Hd,DescNoEfec;0.0;NO USO
Totales_PlanillaRemuneraciones;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.695312;1.593750;1.578125;Id_Establecimiento;0.0;NO USO
Totales_PlanillaRemuneraciones;Id_Funcionario;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.320312;1.210937;1.195312;Id_Funcionario;0.0;NO USO
Totales_PlanillaRemuneraciones;Id_Hd;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.320312;1.210937;1.195312;Id_Hd;0.0;NO USO
Totales_PlanillaRemuneraciones;Id_ProcesoPs;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.320312;1.210937;1.195312;Id_ProcesoPs;0.0;NO USO
Totales_PlanillaRemuneraciones;Id_Remuneracion;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.320312;1.210937;1.195312;Id_Remuneracion;0.0;NO USO
Totales_PlanillaRemuneraciones;Tipo_Hd;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;1.320312;1.210937;1.195312;Tipo_Hd;0.0;NO USO
TramoDesarrolloProfesional;aaaTramoDesarrolloProfesional_PK;CLUSTERED;1;1;12.0;0.0;0.0;6.0;2026-06-04 09:07:07.133;;0.015625;0.015625;0.007812;Codigo_TDP;12.0;Beneficio Busqueda
TramoDesarrolloProfesional;Codigo_TDP;NONCLUSTERED;0;0;0.0;1.0;0.0;0.0;;2026-06-04 09:07:07.060;0.015625;0.015625;0.007812;Codigo_TDP;0.0;NO USO
TramosAsigFamiliar;aaaaaTramosAsigFamiliar_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Periodo,Tramo;0.0;NO USO
TramosAsigFamiliar;Periodo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Periodo;0.0;NO USO
TramosAsigFamiliar;Tramo;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Tramo;0.0;NO USO
Transfer_W2W;aaTransfer_W2W_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Ano,Mes,TipoRemuneracion,Id_ProcesoPs,Correlativo;0.0;NO USO
UnidadEducativa;aaaaaUnidadEducativa_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Rut_Funcionario,Id_Establecimiento,Id_Unidad;0.0;NO USO
UnidadEducativa;Id_Establecimiento;NONCLUSTERED;0;0;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Establecimiento;0.0;NO USO
UnidadEducativa;Id_Unidad;NONCLUSTERED;0;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Id_Unidad;0.0;NO USO
Utm_Ipc;aaaaaUtm_Ipc_PK;NONCLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.000000;0.000000;0.000000;Ano,Mes;0.0;NO USO
VerificaTablas;aaaVerificaTablas_PK;NONCLUSTERED;1;1;2.0;0.0;0.0;1.0;2026-06-04 10:53:21.843;;0.015625;0.015625;0.007812;Sistema,Version,Fecha_Proceso;2.0;Beneficio Busqueda
xData_Causales;PK__xData_Ca__573F24844C9FC96B;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Causal;0.0;NO USO
xData_EstadoNotificacion;PK__xData_Es__AB2EB6F848CF3887;CLUSTERED;1;1;0.0;0.0;0.0;0.0;;;0.015625;0.015625;0.007812;Id_Estado;0.0;NO USO
