TABLA;INDICE;PAGES;FRAGMENTACION;PAGE_FULLNESS;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;USED-PAGES
FuncionariosDocentesConFeriados;aaaaaFuncionariosDocentesConFeriados_PK;1;0;0.210032122559921;0.0;0.0;0.0;0.0;0.0
FuncionarioSuplementaria;aaFuncionarioSuplementaria_PK;2255;0;80.0401037805782;0.0;0.0;0.0;0.0;0.0
FuncionarioSuplementaria_AEduca;aaFuncionarioSuplementaria_AEduca_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
GrupoFamiliar;aaaaaGrupoFamiliar_PK;17;82.3529411764706;51.5051148999259;0.0;0.0;0.0;0.0;0.0
GrupoFamiliar;Id_Carga_Carga;9;88.8888888888889;57.2605263157895;0.0;0.0;0.0;0.0;0.0
GrupoFamiliar;Id_Establecimiento;15;73.3333333333333;47.8000247096615;0.0;0.0;0.0;0.0;0.0
GrupoFamiliar;Id_Funcionario;11;72.7272727272727;46.845033358043;0.0;0.0;0.0;0.0;0.0
Haberes;aaaaaHaberes_PK;1;0;70.0024709661478;0.0;0.0;0.0;0.0;0.0
Haberes;HaberModo;1;0;86.1625895725229;0.0;0.0;0.0;0.0;0.0
Haberes;Id_Haber;1;0;70.0024709661478;0.0;7.0;0.0;0.0;0.0
Haberes_Finiquito;aaHaberes_Finiquito_PK;1;0;74.6602421546825;0.0;0.0;0.0;0.0;0.0
Haberes_Finiquito;Id_Haber;1;0;74.6602421546825;0.0;466.0;0.0;0.0;0.0
Haberes_Sistema;aaaHaberes_Sistema_PK;1;0;15.7894736842105;0.0;19.0;0.0;0.0;2.0
Haberes_Sistema;Id_Haber;1;0;0.901902643933778;0.0;0.0;0.0;0.0;0.0
HaberesEncasillamiento;aaaHaberesEncasillamiento_PK;3;66.6666666666667;68.2522115147023;0.0;0.0;0.0;0.0;0.0
HaberesEncasillamiento;Id_Haber;1;0;27.7118853471707;0.0;0.0;0.0;0.0;0.0
HaberesINE;aaHaberesINE_PK;1;0;75.4633061527057;0.0;0.0;0.0;0.0;0.0
HaberesINE;Id_Componente_INE;1;0;92.8836174944403;0.0;0.0;0.0;0.0;0.0
HaberesINE;Id_Haber;1;0;75.4633061527057;0.0;471.0;0.0;0.0;0.0
Historial_Contratos;aaaaaHistorial_Contratos_PK;1031;0;80.6117000247097;0.0;2100.0;0.0;0.0;1641.0
Historial_Contratos;Fecha_Ingreso;834;0;80.6440696812454;0.0;0.0;0.0;0.0;1641.0
Historial_Contratos;Fecha_Inicio;840;0.595238095238095;80.0678650852483;0.0;3637.0;0.0;0.0;1641.0
Historial_Contratos;Fecha_Termino;680;1.91176470588235;98.9131826043983;0.0;178.0;0.0;0.0;1641.0
Historial_Contratos;Id_Correlativo;687;0.145560407569141;80.09966641957;0.0;0.0;0.0;0.0;1641.0
Historial_Contratos;Id_Establecimiento;803;0;80.6573140597974;0.0;0.0;0.0;0.0;1641.0
Historial_Contratos;Id_funcionario;608;0;80.451087225105;0.0;0.0;0.0;0.0;1641.0
Historial_Egreso;aaaaaHistorial_Egreso_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Historial_Egreso;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
Historial_Egreso;Id_Historial;0;0;0;0.0;0.0;0.0;0.0;0.0
Historial_Egreso;Rut_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
Historial_Egreso1;aaaaaHistorial_Egreso1_PK;1;0;0;0.0;0.0;0.0;0.0;0.0
HistorialUnidadE;aaaaaHistorialUnidadE_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistorialUnidadE;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistorialUnidadE;Id_Historial;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoAfp;aaHistoricoAfp_PK;11;81.8181818181818;69.9541759327897;0.0;19.0;0.0;0.0;19.0
HistoricoAfp;Ano;9;77.7777777777778;65.3803928836175;0.0;0.0;0.0;0.0;19.0
HistoricoAfp;Id_Afp;8;87.5;73.5560291574005;0.0;0.0;0.0;0.0;19.0
HistoricoAfp;Mes;11;90.9090909090909;53.4885594267358;0.0;0.0;0.0;0.0;19.0
HistoricoBienios;AnoProceso;11;9.09090909090909;95.156906350383;0.0;0.0;0.0;0.0;0.0
HistoricoBienios;MesProceso;11;9.09090909090909;95.156906350383;0.0;0.0;0.0;0.0;0.0
HistoricoBienios;PK_HistoricoBienios;27;3.7037037037037;96.9195329873981;0.0;0.0;0.0;0.0;0.0
HistoricoBienios;Rut;17;5.88235294117647;95.7790091425748;0.0;0.0;0.0;0.0;0.0
HistoricoCambioEstablecimiento;aaHistoricoCambioEstablecimiento_PK;34;94.1176470588235;65.8141833456882;0.0;0.0;0.0;0.0;0.0
HistoricoCambioEstablecimiento;Ano;31;87.0967741935484;55.1950086483815;0.0;0.0;0.0;0.0;0.0
HistoricoCambioEstablecimiento;Id_Funcionario;25;96;68.4477390659748;0.0;0.0;0.0;0.0;0.0
HistoricoCambioEstablecimiento;Mes;30;96.6666666666667;57.035668396343;0.0;0.0;0.0;0.0;0.0
HistoricoCargasRetroactivas;aaHistoricoCargasRetroactivas_PK;28;89.2857142857143;65.1708549542871;0.0;0.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;Ano;12;50;70.5110822831727;0.0;1.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;Id_Carga_Retro;15;86.6666666666667;56.4039288361749;0.0;0.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;Id_Establecimiento;16;93.75;73.373795404003;0.0;0.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;Id_Funcionario;12;83.3333333333333;70.5110822831727;0.0;0.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;Mes;17;94.1176470588235;49.7652582159624;0.0;1.0;0.0;0.0;10.0
HistoricoCargasRetroactivas;TipoCarga_Retro;14;92.8571428571429;60.4345441067457;0.0;0.0;0.0;0.0;10.0
HistoricoCheques;aaaaaHistoricoCheques_PK;1;0;58.5124783790462;0.0;0.0;0.0;0.0;0.0
HistoricoCheques;Ano;1;0;33.0615270570793;0.0;0.0;0.0;0.0;0.0
HistoricoCheques;Id_Establecimiento;1;0;56.5851247837905;0.0;0.0;0.0;0.0;0.0
HistoricoCheques;ID_Numero;1;0;48.3320978502595;0.0;0.0;0.0;0.0;0.0
HistoricoCheques;Mes;1;0;33.0615270570793;0.0;0.0;0.0;0.0;0.0
HistoricoConstantes;aaHistoricoConstantes_PK;18;55.5555555555556;91.87876204596;0.0;46.0;0.0;0.0;46.0
HistoricoConstantes;Rut;21;90.4761904761905;56.2427230046948;0.0;0.0;0.0;0.0;46.0
HistoricoCuentaBanco;aaaaaHistoricoCuentaBanco_PK;3014;0;80.5232517914504;0.0;4427.0;0.0;0.0;4427.0
HistoricoCuentaBanco;Ano;1443;0.97020097020097;99.5395848776872;0.0;0.0;0.0;0.0;4427.0
HistoricoCuentaBanco;Id_Establecimiento;2090;19.9521531100478;90.3555967383247;0.0;0.0;0.0;0.0;4427.0
HistoricoCuentaBanco;Id_Funcionario;1784;0;80.508512478379;0.0;0.0;0.0;0.0;4427.0
HistoricoCuentaBanco;Mes;1447;2.34968901174845;99.2643563133185;0.0;0.0;0.0;0.0;4427.0
HistoricoDctosNoEfectuados;aaaaaHistoricoDctosNoEfectu_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDctosNoEfectuados;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDctosNoEfectuados;Id_Descuento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDctosNoEfectuados;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDctosNoEfectuados;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDctosNoEfectuados;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoDetalleDesDificil;aaaaaHistoricoDetalleDesDificil_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFicha_EducacionHrs;aaaaaHistoricoFicha_Educaci_PK;6122;0;80.7631578947368;0.0;9248.0;0.0;0.0;9247.0
HistoricoFicha_EducacionHrs;Ano;2775;4.86486486486486;98.2022485791945;0.0;0.0;0.0;0.0;9247.0
HistoricoFicha_EducacionHrs;Id_Establecimiento;3868;15.5377456049638;92.6054484803558;0.0;0.0;0.0;0.0;9247.0
HistoricoFicha_EducacionHrs;Id_Funcionario;3382;0;80.5725105016061;0.0;0.0;0.0;0.0;9247.0
HistoricoFicha_EducacionHrs;Mes;2881;11.9750086775425;94.5882011366444;0.0;0.0;0.0;0.0;9247.0
HistoricoFicha_EducacionHrs;Tipo_Horas;3382;0;80.5725105016061;0.0;0.0;0.0;0.0;9247.0
HistoricoFichaAfiliadoVoluntario;aaHistoFichaAfiliadoVoluntario_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaAfiliadoVoluntario;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaAfiliadoVoluntario;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaAfiliadoVoluntario;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaAfiliadoVoluntario;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaAfiliadoVoluntario;Rut_Afiliado;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;aaHistoricoFichaDetalle_AEduca_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaDetalle_AEduca;Tipo_Horas;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoFichaEducacion;aaaaaHistoricoFichaEducacio_PK;4176;0;80.589733135656;0.0;6859.0;0.0;0.0;6858.0
HistoricoFichaEducacion;Ano;2017;3.27218641546852;98.7485668396343;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaEducacion;Id_Establecimiento;2850;17.0175438596491;91.8827526562886;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaEducacion;Id_Funcionario;2472;0;80.568211020509;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaEducacion;Mes;2034;5.40806293018682;97.9230294044972;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;aaaaaHistoricoFichaFunciona_PK;4176;0;80.589733135656;0.0;6858.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;Ano;2023;4.25111220958972;98.4556214479862;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;Id_Establecimiento;2876;18.7065368567455;91.0518779342723;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;Id_Funcionario;2472;0;80.568211020509;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;Indice_Licencias;4513;0.974961223133171;99.3011984185817;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaFuncionario;Mes;2087;10.3497843794921;95.43561897702;0.0;0.0;0.0;0.0;6858.0
HistoricoFichaLeyesPrevisional;aaHistoricoFichaLeyesPrev_PK;2273;0;80.6699036323202;0.0;4258.0;0.0;0.0;4258.0
HistoricoFichaLeyesPrevisional;Ano;1095;2.73972602739726;99.1119965406474;0.0;0.0;0.0;0.0;4258.0
HistoricoFichaLeyesPrevisional;Id_Establecimiento;1629;25.6599140577041;87.5817148505065;0.0;0.0;0.0;0.0;4258.0
HistoricoFichaLeyesPrevisional;Id_Funcionario;1346;0;80.6251297257227;0.0;0.0;0.0;0.0;4258.0
HistoricoFichaLeyesPrevisional;Mes;1109;5.59062218214608;97.8604892512973;0.0;0.0;0.0;0.0;4258.0
HistoricoGrupoFamiliar;aaHistoricoGrupoFamiliar_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoGrupoFamiliar;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoGrupoFamiliar;Id_Carga_Carga;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoGrupoFamiliar;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoGrupoFamiliar;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoGrupoFamiliar;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoImpuesto;PK_HistoricoImpuesto;1;0;6.46157647640227;0.0;0.0;0.0;0.0;0.0
HistoricoIsapres;aaHistoricoIsapres_PK;8;87.5;68.6032863849765;0.0;14.0;0.0;0.0;14.0
HistoricoIsapres;Ano;6;66.6666666666667;69.9489374845565;0.0;0.0;0.0;0.0;14.0
HistoricoIsapres;Id_Isapre;6;83.3333333333333;69.9489374845565;0.0;0.0;0.0;0.0;14.0
HistoricoIsapres;Mes;8;87.5;52.4555226093403;0.0;0.0;0.0;0.0;14.0
HistoricoLiquidacion;aaaaaHistoricoLiquidacion_PK;1601;0;80.3539411910057;0.0;1541.0;0.0;0.0;1541.0
HistoricoLiquidacion;Ano;769;2.08062418725618;99.2774153694094;0.0;0.0;0.0;0.0;1541.0
HistoricoLiquidacion;Id_Estable;1085;16.036866359447;92.1872498146776;0.0;0.0;0.0;0.0;1541.0
HistoricoLiquidacion;Id_Funcionario;951;0;80.273227081789;0.0;0.0;0.0;0.0;1541.0
HistoricoLiquidacion;Mes;958;1.35699373695198;79.6864961700025;0.0;0.0;0.0;0.0;1541.0
HistoricoLiquidacionHrs;aaaaaHistoricoLiquidacionHr_PK;2229;0;80.5396466518409;0.0;2047.0;1.0;0.0;2047.0
HistoricoLiquidacionHrs;Ano;1242;1.20772946859903;79.827057079318;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs;Id_Establecimiento;1394;13.7733142037303;93.2249320484309;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs;Id_Funcionario;1234;0;80.3447368421053;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs;Id_TipoContrato;1126;24.2451154529307;88.0533481591302;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs;Mes;1007;3.67428003972195;98.4617741536941;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs;Tipo_Horas;1234;0;80.3447368421053;0.0;0.0;0.0;0.0;2047.0
HistoricoLiquidacionHrs_AEduca;aaHistoricoLiquidacionHrs_AEduca_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovDctos;aaHistoricoMovDctos_PK;16;87.5;64.4937608104769;0.0;8.0;0.0;0.0;8.0
HistoricoMovDctos;Ano;8;87.5;59.8437113911539;0.0;0.0;0.0;0.0;8.0
HistoricoMovDctos;Id_Establecimiento;9;88.8888888888889;73.7391277489498;0.0;0.0;0.0;0.0;8.0
HistoricoMovDctos;Id_Funcionario;7;85.7142857142857;68.3963429701013;0.0;0.0;0.0;0.0;8.0
HistoricoMovDctos;Id_Hd;11;90.9090909090909;43.5159624413145;0.0;0.0;0.0;0.0;8.0
HistoricoMovDctos;Mes;8;75;59.8437113911539;0.0;0.0;0.0;0.0;8.0
HistoricoMovDctos;Tipo_Hd;11;90.9090909090909;43.5159624413145;0.0;0.0;0.0;0.0;8.0
HistoricoMovLiquidacion;aaaaaHistoricoMovLiquidacio_PK;8738;0;80.2497529033852;0.0;5346.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Ano;3631;0.853759294960066;99.4711391153941;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Id_Establecimiento;4303;4.88031605856379;97.6863973313566;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Id_Funcionario;3998;0;80.297541388683;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Id_Hd;3699;26.7369559340362;86.7902026192241;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Id_TipoContrato;3325;7.42857142857143;96.555250803064;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Mes;3644;2.0032930845225;99.1161848282679;0.0;0.0;0.0;0.0;5346.0
HistoricoMovLiquidacion;Tipo_HabeDcto;3278;4.66748017083588;97.940017296763;0.0;0.0;0.0;0.0;5346.0
HistoricoMovPlanillaSuple;aaaaaHistoricoMovPlanillaSu_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovPlanillaSuple;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovPlanillaSuple;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovPlanillaSuple;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovPlanillaSuple;Id_Hd;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMovPlanillaSuple;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoMutual;aaaHistoricoMutual_PK;1;0;43.7113911539412;0.0;1.0;0.0;0.0;1.0
HistoricoMutual;Ano;1;0;37.8799110452187;0.0;0.0;0.0;0.0;1.0
HistoricoMutual;Mes;1;0;37.8799110452187;0.0;0.0;0.0;0.0;1.0
HistoricoNivelEducativo;aaaaaHistoricoNivelEducativ_PK;1;0;7.75883370397826;0.0;0.0;0.0;0.0;0.0
HistoricoNivelEducativo;Ano;1;0;6.72102792191747;0.0;0.0;0.0;0.0;0.0
HistoricoNivelEducativo;Id_Nivel;1;0;6.72102792191747;0.0;0.0;0.0;0.0;0.0
HistoricoParametrosGenerales;aaHistoricoParam_PK;1;0;49.5428712626637;0.0;0.0;1.0;0.0;1.0
HistoricoPlanillaSuplementaria;aaaaaHistoricoPlanillaSuple_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoPlanillaSuplementaria;Ano;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoPlanillaSuplementaria;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoPlanillaSuplementaria;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
HistoricoPlanillaSuplementaria;Mes;0;0;0;0.0;0.0;0.0;0.0;0.0
Horas_Aula_Actividad;aaaHoras_Aula_Actividad_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Idiomas;aaaIdiomas_PK;1;0;2.07561156412157;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares;FechaInicio;0;0;0;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares;FechaTermino;0;0;0;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares;Rut;0;0;0;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares;RutCarga;0;0;0;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares_Aviso;Rut;0;0;0;0.0;0.0;0.0;0.0;0.0
ImportaCargasFamiliares_Aviso;RutCarga;0;0;0;0.0;0.0;0.0;0.0;0.0
Impuesto;aaaaaImpuesto_PK;1;0;1.26019273535953;0.0;0.0;0.0;0.0;0.0
Impuesto;Id_Tramo;1;0;1.26019273535953;0.0;0.0;0.0;0.0;0.0
Indices;A¤o;1;0;53.9411910056832;0.0;0.0;0.0;0.0;0.0
Indices;aaaaaIndices_PK;1;0;62.2436372621695;0.0;2.0;0.0;0.0;0.0
Indices;Mes;1;0;53.9411910056832;0.0;0.0;0.0;0.0;0.0
InstitucionesAVP;aaInstitucionesAVP_PK;1;0;1.08722510501606;0.0;0.0;0.0;0.0;0.0
InstitucionesAVP;Id_institucion;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
InstitucionesAVP;Tipo_Institucion;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
Isapres;aaaaaIsapres_PK;1;0;2.2238695329874;0.0;1.0;1.0;0.0;0.0
Isapres;Id_Isapre;1;0;2.2238695329874;0.0;0.0;0.0;0.0;0.0
LicenciaMedica;aaaLicenciaMedica_PK;413;25.181598062954;87.0697924388436;0.0;0.0;0.0;0.0;0.0
LicenciaMedica_Historial;aaaLicenciaMedica_Historial_PK;364;0;80.8082653817643;0.0;0.0;0.0;0.0;0.0
LicenciaMedica1;PK_LicenciaMedica1;0;0;0;0.0;0.0;0.0;0.0;0.0
LicenciaMedicaSanna;aaaLicenciaMedicaSanna_PK;1;0;10.0074128984433;0.0;0.0;0.0;0.0;0.0
LicenciaMedicaSanna_Historial;aaaLicenciaMedicaSanna_Historial_PK;1;0;23.9560168025698;0.0;0.0;0.0;0.0;0.0
Liquidacion;aaaaaLiquidacion_PK;1;0;0.22238695329874;0.0;0.0;0.0;0.0;2.0
Liquidacion;Id_Estable;1;0;0.197677291821102;0.0;1.0;0.0;0.0;2.0
Liquidacion;Id_Funcionario;1;0;0.135903138127008;0.0;0.0;1.0;0.0;2.0
LiquidacionHrs;aaaaaLiquidacionHrs_PK;1;0;0.247096614776378;0.0;0.0;0.0;0.0;1.0
LiquidacionHrs;Id_Establecimiento;1;0;0.197677291821102;0.0;0.0;0.0;0.0;1.0
LiquidacionHrs;Id_Funcionario;1;0;0.135903138127008;0.0;0.0;0.0;0.0;1.0
LiquidacionHrs;Id_TipoContrato;1;0;0.172967630343464;0.0;0.0;0.0;0.0;1.0
LiquidacionHrs;Tipo_Horas;1;0;0.135903138127008;0.0;0.0;1.0;0.0;1.0
LiquidacionHrs_AEduca;aaLiquidacionHrs_AEduca_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
LRE_Aportes;aaaLRE_Aportes_PK;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
LRE_Aportes;Id_Aporte;1;0;0.938967136150235;0.0;6.0;0.0;0.0;0.0
LRE_CausalesTerminoContrato;aaaLRE_CausalesTerminoContrato_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
LRE_Descuentos;aaaLRE_Descuentos_PK;1;0;1.58141833456882;0.0;0.0;0.0;0.0;0.0
LRE_Descuentos;Id_Descuento;1;0;1.58141833456882;0.0;10.0;0.0;0.0;0.0
LRE_Esquema;aaaLRE_Esquema_PK;1;0;23.5853718804052;0.0;147.0;1.0;0.0;148.0
LRE_Haberes;aaaLRE_Haberes_PK;1;0;4.79367432666172;0.0;0.0;0.0;0.0;2.0
LRE_Haberes;Id_Haber;1;0;4.79367432666172;0.0;28.0;0.0;0.0;2.0
LRE_Totales;aaaLRE_Totales_PK;1;0;1.74203113417346;0.0;2.0;0.0;0.0;0.0
LRE_Totales;Id_Total;1;0;1.74203113417346;0.0;11.0;0.0;0.0;0.0
MacroCalculo;aaaaaMacroCalculo_PK;1;0;7.36347912033605;0.0;0.0;0.0;0.0;0.0
