TABLA;INDICE;PAGES;FRAGMENTACION;PAGE_FULLNESS;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;USED-PAGES
MacroCalculo;Macro_id;1;0;7.36347912033605;0.0;10.0;0.0;0.0;0.0
Mentor;aaaMentor_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Mentor;Correlativo;0;0;0;0.0;0.0;0.0;0.0;0.0
Mentor;Rut_Mentor;0;0;0;0.0;0.0;0.0;0.0;0.0
Mentoria;aaaMentoria_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Mentoria;Rut_Alumno;0;0;0;0.0;0.0;0.0;0.0;0.0
Mentoria;Rut_Mentor;0;0;0;0.0;0.0;0.0;0.0;0.0
ModoDctos;aaaaaModoDctos_PK;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
ModoDctos;Id_ModoDctos;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
ModoPactado;aaaModoPactado_PK;1;0;1.65554731900173;0.0;12.0;0.0;0.0;0.0
ModoPactadoAuge;aaaModoPactadoAuge_PK;1;0;0.382999752903385;0.0;4.0;0.0;0.0;0.0
Movimiento_Finiquito;aaMovimiento_Finiquito_PK;1;0;0.321225599209291;0.0;0.0;0.0;0.0;0.0
Movimiento_Finiquito;Correlativo;1;0;0.160612799604645;0.0;0.0;0.0;0.0;0.0
Movimiento_Finiquito;Id_Establecimiento;1;0;0.197677291821102;0.0;0.0;0.0;0.0;0.0
Movimiento_Finiquito;Id_Funcionario;1;0;0.135903138127008;0.0;0.0;0.0;0.0;0.0
Movimiento_Finiquito;Id_Movimiento;1;0;0.135903138127008;0.0;0.0;0.0;0.0;0.0
Movimiento_Finiquito;Tipo_Movimiento;1;0;0.135903138127008;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;aaMovimientoAnexo_Finiquito_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Correlativo;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Correlativo_Anexo;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Id_MovimientoAnexo;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoAnexo_Finiquito;Tipo_MovimientoAnexo;0;0;0;0.0;0.0;0.0;0.0;0.0
MovimientoHaberDctos;aaaaaMovimientoHaberDctos_PK;44;13.6363636363636;27.4872621695083;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Id_EstabContrato;39;23.0769230769231;26.0110452186805;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Id_Establecimiento;49;91.8367346938776;19.2004200642451;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Id_Funcionario;39;97.4358974358974;18.3339387200395;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Id_HaberDcto;19;42.1052631578947;37.6588337039783;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Id_TipoContrato;28;57.1428571428571;25.5462688411169;0.0;0.0;0.0;0.0;1.0
MovimientoHaberDctos;Tipo_Hd;24;33.3333333333333;29.8080924141339;0.0;0.0;0.0;0.0;1.0
MovimientoLiquidacion;aaaaaMovimientoLiquidacion_PK;1;0;0.271806276254015;0.0;0.0;0.0;0.0;1.0
MovimientoLiquidacion;Id_Establecimiento;1;0;0.197677291821102;0.0;0.0;0.0;0.0;1.0
MovimientoLiquidacion;Id_Funcionario;1;0;0.135903138127008;0.0;0.0;0.0;0.0;1.0
MovimientoLiquidacion;Id_Hd;1;0;0.135903138127008;0.0;0.0;1.0;0.0;1.0
MovimientoLiquidacion;Id_TipoContrato;1;0;0.172967630343464;0.0;0.0;0.0;0.0;1.0
MovimientoLiquidacion;Tipo_HabeDcto;1;0;0.135903138127008;0.0;0.0;0.0;0.0;1.0
MovimientoPlanillaSuple;aaaMovimientoPlanillaSuple_PK;4188;0;80.0016308376575;0.0;0.0;0.0;0.0;0.0
MovimientoPlanillaSuple;Id_TipoContrato;1500;3.53333333333333;98.636422041018;0.0;0.0;1.0;0.0;1.0
MovPlanillaHaberDctos;aaaMovPlanillaHaberDctos_PK;1;0;0.33358042994811;0.0;0.0;0.0;0.0;1.0
MovPlanillaHaberDctos;Id_EstabContrato;1;0;0.148257968865827;0.0;0.0;1.0;0.0;2.0
MovPlanillaHaberDctos;Id_TipoContrato;1;0;0.172967630343464;0.0;0.0;1.0;0.0;2.0
Municipalidad;aaaaaMunicipalidad_PK;1;0;0.135903138127008;0.0;2.0;0.0;0.0;0.0
Municipalidad;Codigo_Comuna;1;0;0.172967630343464;0.0;0.0;0.0;0.0;0.0
Mutualidad;aaaCodSuperInt_Mutual_PK;1;0;0.617741536940944;0.0;0.0;0.0;0.0;0.0
NivelEducativo;aaaaaNivelEducativo_PK;1;0;0.296515937731653;0.0;0.0;0.0;0.0;0.0
NivelEducativo;Id_Nivel;1;0;0.296515937731653;0.0;0.0;0.0;0.0;0.0
NoRecepcionLME;aaaNoRecepcionLME_PK;1;0;0.938967136150235;0.0;0.0;0.0;0.0;0.0
OrdenTrabajo;aaaOrdenTrabajo_PK;335;0;79.9808994316778;0.0;0.0;0.0;0.0;0.0
Otras_InstitucionesPrev;aaOtras_InstitucionesPrev_PK;1;0;0.617741536940944;0.0;0.0;0.0;0.0;0.0
Otras_InstitucionesPrev;Id_Codigo;1;0;0.617741536940944;0.0;5.0;0.0;0.0;0.0
ParametrosGenerales;aaaaaParametrosGenerales_PK;1;0;0.135903138127008;0.0;1.0;0.0;0.0;0.0
ParametrosGenerales;Codigo_Area;1;0;0.135903138127008;0.0;7.0;0.0;0.0;0.0
Permiso_Defuncion;ID_Causante;1;0;0.457128737336299;0.0;0.0;0.0;0.0;0.0
Permiso_Defuncion;ID_Funcionario;1;0;0.457128737336299;0.0;0.0;0.0;0.0;0.0
Permiso_Defuncion;ID_Reemplazo;1;0;0.568322213985668;0.0;0.0;0.0;0.0;0.0
Permiso_Defuncion;Nro_Decreto;1;0;0.790709167284408;0.0;0.0;0.0;0.0;0.0
Permisos_Varios;aaaaaPermisosVarios_PK;4;75;51.0717815665925;0.0;0.0;0.0;0.0;0.0
Permisos_Varios;Id_TipoPermiso;2;50;56.3503829997529;0.0;0.0;0.0;0.0;0.0
PermisosAdministrativos;aaaaaPermisosAdministrativo_PK;49;83.6734693877551;57.5399802322708;0.0;0.0;0.0;0.0;0.0
PermisosAdministrativos;Correlativo;18;5.55555555555556;98.8633555720287;0.0;0.0;0.0;0.0;0.0
PermisosAdministrativos;Id_Establecimiento;25;32;81.1578947368421;0.0;0.0;0.0;0.0;0.0
PermisosAdministrativos;Id_Funcionario;29;93.1034482758621;54.5342228811465;0.0;0.0;0.0;0.0;0.0
PermisosAdministrativos;Periodo;16;6.25;98.8633555720287;0.0;0.0;0.0;0.0;0.0
PermisosAdminSinRemuneracion;aaaaaPermisosAdminSinRemune_PK;1;0;8.98196194712132;0.0;0.0;0.0;0.0;0.0
PermisosAdminSinRemuneracion;Correlativo;1;0;5.16431924882629;0.0;0.0;0.0;0.0;0.0
PermisosAdminSinRemuneracion;Id_Establecimiento;1;0;6.2144798616259;0.0;0.0;0.0;0.0;0.0
PermisosAdminSinRemuneracion;Id_Funcionario;1;0;4.47244872745243;0.0;0.0;0.0;0.0;0.0
PermisosAdminSinRemuneracion;Periodo;1;0;4.47244872745243;0.0;0.0;0.0;0.0;0.0
PermisosLegales;aaaaaPermisosLegales_PK;225;0;80.0020385470719;0.0;0.0;0.0;0.0;0.0
PermisosLegales;Id_Establecimiento;189;0;80.0306152705708;0.0;0.0;0.0;0.0;0.0
PermisosLegales;Id_Funcionario;144;0;79.8520261922412;0.0;0.0;0.0;0.0;0.0
PermisosLegales;Periodo;144;0;79.8520261922412;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;aaaPermisosPost_Natal_PK;1;0;6.05386706202125;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;Correlativo;1;0;1.98912774894984;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;Fecha_Evento;1;0;1.98912774894984;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;ID_Establecimiento;1;0;1.98912774894984;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;ID_Funcionario;1;0;1.98912774894984;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal;Tipo_Permiso;1;0;1.98912774894984;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;aaaPermisosPost_Natal_Otorgados_PK;1;0;3.05164319248826;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;Fecha_Evento;1;0;1.56906350383;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;ID_Establecimiento;1;0;1.56906350383;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;ID_Funcionario;1;0;1.56906350383;0.0;0.0;0.0;0.0;0.0
PermisosPost_Natal_Otorgados;Tipo_Permiso;1;0;1.56906350383;0.0;0.0;0.0;0.0;0.0
PermisosPostNatalParental;aaaPermisosPostNatalParental_PK;17;64.7058823529412;69.679799851742;0.0;0.0;0.0;0.0;0.0
PermisosPostNatalParental;Id_Correlativo;2;50;72.8811465282926;0.0;0.0;0.0;0.0;0.0
PermisosPostNatalParental;Rut;2;50;72.8811465282926;0.0;0.0;0.0;0.0;0.0
PlandeCuenta;aaaaaPlandeCuenta_PK;11;63.6363636363636;74.9578823820114;0.0;0.0;0.0;0.0;0.0
PlandeCuenta;Ano_Proceso;3;66.6666666666667;89.3295527551273;0.0;0.0;0.0;0.0;0.0
PlandeCuenta;Codigo_Area;5;80;53.587842846553;0.0;0.0;0.0;0.0;0.0
PlandeCuenta;CodigoCuenta;11;90.9090909090909;67.4596244131455;0.0;0.0;1.0;0.0;0.0
PlandeCuenta;SW_Clasificador2008;5;60;61.8359278477885;0.0;0.0;0.0;0.0;0.0
PlanillaSuplementaria;aaaPlanillaSuplementaria_PK;2061;0;80.1892389424265;0.0;0.0;1.0;0.0;0.0
PlanillaSuplementariaHrs;aaaPlanillaSuplementariaHrs_PK;2255;0;80.0411045218681;0.0;1.0;0.0;0.0;0.0
PlantaMaestra;aaaaaPlantaMaestra_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
PlantaMaestra;Id_Cargo;0;0;0;0.0;0.0;0.0;0.0;0.0
PlantaMaestra;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
Postulantes_DAEM;aaaaaPostulantes_DAEM_PK;1;0;0.284161106992834;0.0;0.0;0.0;0.0;0.0
PostulantesPorRamos_DAEM;aaPostulantesPorRamos_DAEM_PK;1;0;0.976031628366691;0.0;0.0;0.0;0.0;0.0
PostulantesPorRamos_DAEM;Id_asignatura;1;0;0.457128737336299;0.0;0.0;0.0;0.0;0.0
PostulantesPorRamos_DAEM;RutPostulante;1;0;0.901902643933778;0.0;0.0;0.0;0.0;0.0
Previred;aaPrevired_PK;3031;0.0329924117452986;80.0096614776377;0.0;1.0;0.0;0.0;0.0
Previred;K1_Ano;1077;0.185701021355617;99.8382999752903;0.0;0.0;0.0;0.0;0.0
Previred;K1_Correlativo;1344;0;79.9994440326168;0.0;0.0;0.0;0.0;0.0
Previred;K1_Id_Establecimiento;1769;0;80.107425253274;0.0;0.0;0.0;0.0;0.0
Previred;K1_Id_Funcionario;1344;0;79.9994440326168;0.0;0.0;0.0;0.0;0.0
Previred;K1_Id_ProcesoPS;1344;0;79.9994440326168;0.0;0.0;0.0;0.0;0.0
Previred;K1_Id_Remuneracion;1344;0;79.9994440326168;0.0;0.0;0.0;0.0;0.0
Previred;K1_Mes;1078;0.371057513914657;99.7456634544107;0.0;0.0;0.0;0.0;0.0
Previred;K1_NroContrato;1344;0;79.9994440326168;0.0;0.0;0.0;0.0;0.0
ProcesosPlanillaSuplementaria;aaMovPlanillaHaberDctos_PK;4;75;86.1409686187299;0.0;0.0;2.0;0.0;2.0
ProfesionalesMedicos;aaaProfesionalesMedicos_PK;18;94.4444444444444;68.4244872745243;0.0;0.0;0.0;0.0;0.0
Proyectos;aaProyectos_PK;1;0;2.79219174697307;0.0;0.0;0.0;0.0;0.0
Proyectos;Id_Proyecto;1;0;2.79219174697307;0.0;1.0;0.0;0.0;0.0
Recaudacion_Licencia;aaaRecaudacion_Licencia_PK;332;0;99.5074870274277;0.0;0.0;0.0;0.0;0.0
RecaudacionPostNatalParental;aaaRecaudacionPostNatalParental_PK;8;75;91.1539411910057;0.0;0.0;0.0;0.0;0.0
RecaudacionPostNatalParental;Id_Correlativo;3;33.3333333333333;75.9574993822585;0.0;0.0;0.0;0.0;0.0
RecaudacionPostNatalParental;Id_CorrelativoPermiso;5;80;45.564615764764;0.0;0.0;0.0;0.0;0.0
RecaudacionPostNatalParental;Rut;3;66.6666666666667;75.9574993822585;0.0;0.0;0.0;0.0;0.0
REN_Cierre;pk_Cierre;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Clasificador;PK_REN_Clasificador;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Clasificador_Establecimientos;PK_REN_Clasificador_Establecimientos;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Clasificador_Tipo_Horas;PK_REN_Clasificador_Tipo_Horas;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Columnas;PK_REN_Columnas;5;80;55.7351124289597;0.0;0.0;0.0;0.0;0.0
REN_Detalle;PK_REN_Detalle;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Funcion;PK_REN_Funcion;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_FuncionCargo;PK_REN_FuncionCargo;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Movimientos_Descuentos;PK_REN_Movimientos_Descuentos;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Movimientos_Descuentos_PS;PK_REN_Movimientos_Descuentos_PS;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Movimientos_Haberes;PK_REN_Movimientos_Haberes;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Movimientos_Haberes_PS;PK_REN_Movimientos_Haberes_PS;0;0;0;0.0;0.0;0.0;0.0;0.0
REN_Parametros;PK_REN_Parametros;0;0;0;0.0;0.0;0.0;0.0;0.0
RentaEncasillamiento;aaaRentaEncasillamiento_PK;10;90;77.6031628366691;0.0;0.0;0.0;0.0;0.0
RentaEncasillamiento;Codigo_TDP;3;66.6666666666667;78.5273041759328;0.0;0.0;0.0;0.0;0.0
ResultadoMigracionNet;NombreTablaDestino;0;0;0;0.0;0.0;0.0;0.0;0.0
ResultadoMigracionNet;NombreTablaOriginal;0;0;0;0.0;0.0;0.0;0.0;0.0
ResultadoMigracionNet;PK_ResultadoMigracionNet;0;0;0;0.0;0.0;0.0;0.0;0.0
RetencionJudicial;aaaaaRetencionJudicial_PK;1;0;15.0111193476649;0.0;0.0;0.0;0.0;0.0
RetencionJudicial;Id_Establecimiento;1;0;8.43834939461329;0.0;0.0;0.0;0.0;0.0
RetencionJudicial;Id_Funcionario;1;0;6.07857672349889;0.0;0.0;0.0;0.0;0.0
RetencionJudicial;Rut_Beneficiario;1;0;11.7123795404003;0.0;0.0;1.0;0.0;0.0
Retroactivo;aaRetroactivo_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Retroactivo;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
Retroactivo;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
Sindicatos;aaSindicatos_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Sindicatos;Id_Sindicato;0;0;0;0.0;0.0;0.0;0.0;0.0
SituacionMilitar;aaaSituacionMilitar_PK;1;0;0.815418828762046;0.0;0.0;0.0;0.0;0.0
Suplencias;aaaaaSuplencias_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Suplencias;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
Suplencias;Id_Incremento;0;0;0;0.0;0.0;0.0;0.0;0.0
Suplencias;Id_SueldoMedico;0;0;0;0.0;0.0;0.0;0.0;0.0
Suplencias;TipoSuplencia;0;0;0;0.0;0.0;0.0;0.0;0.0
sysdiagrams;PK__sysdiagr__C2B05B612F70311B;0;0;0;0.0;0.0;0.0;0.0;0.0
sysdiagrams;UK_principal_name;0;0;0;0.0;0.0;0.0;0.0;0.0
Tabla_OperadoresLME;aaaTabla_OperadoresLME_PK;1;0;0.617741536940944;0.0;0.0;0.0;0.0;0.0
TablaBienestar;aaaTablaBienestar_PK;1;0;0.296515937731653;0.0;0.0;0.0;0.0;0.0
TablaBienestar;Id_Funcionario;1;0;0.296515937731653;0.0;2.0;0.0;0.0;0.0
TablaControl;aaaTablaControl_PK;2;50;78.2554978996788;0.0;0.0;0.0;0.0;0.0
TablaControl;Control_Ano;1;0;63.5779589819619;0.0;0.0;0.0;0.0;0.0
TablaControl;Control_Id_Haber;1;0;63.5779589819619;0.0;0.0;0.0;0.0;0.0
TablaControl;Control_Mes;1;0;63.5779589819619;0.0;0.0;0.0;0.0;0.0
TablaControl;Control_TipoProceso;1;0;63.5779589819619;0.0;0.0;0.0;0.0;0.0
TablaControl;Control_TipoRemun;1;0;63.5779589819619;0.0;0.0;0.0;0.0;0.0
TablaSindicato;aaaTablaSindicato_PK;1;0;0.296515937731653;0.0;0.0;0.0;0.0;0.0
TablaSindicato;Id_Funcionario;1;0;0.296515937731653;0.0;2.0;0.0;0.0;0.0
Tbl_Paridad;Id_Vb6;0;0;0;0.0;0.0;0.0;0.0;0.0
Tbl_Paridad;PK_Tbl_Paridad;0;0;0;0.0;0.0;0.0;0.0;0.0
Tbl_Paridad;Tipo;0;0;0;0.0;0.0;0.0;0.0;0.0
TemporalDesDificil;aaaaaTemporalDesDificil_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Tipo_Causante;aaaId_Causante_PK;1;0;1.54435384235236;0.0;0.0;0.0;0.0;0.0
Tipo_Finiquito;aaTipo_Finiquito_PK;1;0;3.50877192982456;0.0;0.0;0.0;0.0;0.0
Tipo_Finiquito;Codigo_Causal;1;0;3.18754633061527;0.0;0.0;0.0;0.0;0.0
Tipo_Finiquito;Codigo_Ley;1;0;2.06325673338275;0.0;0.0;0.0;0.0;0.0
Tipo_Finiquito;Detalle;1;0;10.4027674820855;0.0;0.0;0.0;0.0;0.0
Tipo_Finiquito;Nombre_Ley;1;0;5.27551272547566;0.0;0.0;0.0;0.0;0.0
Tipo_Horas;aaaaaTipo_Horas_PK;1;0;11.0575735112429;0.0;1.0;0.0;0.0;0.0
Tipo_Horas;Id_TipoContrato;1;0;13.6150234741784;0.0;0.0;0.0;0.0;0.0
Tipo_Horas;Tipo_Horas;1;0;11.0575735112429;0.0;0.0;0.0;0.0;0.0
Tipo_Horas_AEduca;aaTipo_Horas_AEduca_PK;1;0;0.135903138127008;0.0;0.0;0.0;0.0;0.0
Tipo_Horas_AEduca;Tipo_Horas;1;0;0.135903138127008;0.0;0.0;0.0;0.0;0.0
Tipo_Horas_Proyecto;aaTipo_Horas_Proyecto_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Tipo_Horas_Proyecto;Id_Tipo_Horas_Proyecto;0;0;0;0.0;0.0;0.0;0.0;0.0
Tipo_Permiso;aaaaaTipo_Pemiso_PK;1;0;1.26019273535953;0.0;0.0;0.0;0.0;0.0
TipoAdministracion;aaaTipoAdministracion_PK;1;0;1.44551519644181;0.0;5.0;0.0;0.0;0.0
TipoEstablecimiento;aaaTipoEstablecimiento_PK;1;0;0.87719298245614;0.0;3.0;0.0;0.0;0.0
TipoEstadoLicenciaMedica;aaaEstado_LicenciaMedica_PK;1;0;0.617741536940944;0.0;0.0;0.0;0.0;0.0
TipoEstadoPagoLicenciaMedica;aaaEstadoPago_LicenciaMedica_PK;1;0;0.457128737336299;0.0;0.0;0.0;0.0;0.0
TipoEstudio;aaaTipoEstudio_PK;1;0;2.58215962441315;0.0;0.0;0.0;0.0;0.0
TipoInstitucionesAVP;aaTipoInstitucionesAVP_PK;1;0;0.778354336545589;0.0;0.0;0.0;0.0;0.0
TipoInstitucionesAVP;Tipo_Institucion;1;0;0.778354336545589;0.0;0.0;0.0;0.0;0.0
TipoPago;aaaTipoPago_PK;1;0;2.17445021003212;0.0;14.0;0.0;0.0;0.0
TiposDeAccidentes;aaaaaTiposDeAccidentes_PK;1;0;0.457128737336299;0.0;0.0;0.0;0.0;0.0
TiposLicenciasMedicas;aaaTiposLicenciasMedicas_PK;1;0;1.53199901161354;0.0;0.0;0.0;0.0;0.0
Totales_Finiquito;aaTotales_Finiquito_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
Totales_Finiquito;Correlativo;0;0;0;0.0;0.0;0.0;0.0;0.0
Totales_Finiquito;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
Totales_Finiquito;Id_Funcionario;0;0;0;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;aaTotales_PlanillaRemuneraciones_PK;269;0;99.6734124042501;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Id_Establecimiento;202;0;79.8888435878428;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Id_Funcionario;153;0;79.723227081789;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Id_Hd;153;0;79.723227081789;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Id_ProcesoPs;153;0;79.723227081789;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Id_Remuneracion;153;0;79.723227081789;0.0;0.0;0.0;0.0;0.0
Totales_PlanillaRemuneraciones;Tipo_Hd;153;0;79.723227081789;0.0;0.0;0.0;0.0;0.0
TramoDesarrolloProfesional;aaaTramoDesarrolloProfesional_PK;1;0;1.68025698047937;0.0;12.0;0.0;0.0;6.0
TramoDesarrolloProfesional;Codigo_TDP;1;0;0.345935260686929;0.0;0.0;1.0;0.0;0.0
TramosAsigFamiliar;aaaaaTramosAsigFamiliar_PK;1;0;17.7662466024215;0.0;0.0;0.0;0.0;0.0
TramosAsigFamiliar;Periodo;1;0;15.3941191005683;0.0;0.0;0.0;0.0;0.0
TramosAsigFamiliar;Tramo;1;0;15.3941191005683;0.0;0.0;0.0;0.0;0.0
Transfer_W2W;aaTransfer_W2W_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
UnidadEducativa;aaaaaUnidadEducativa_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
UnidadEducativa;Id_Establecimiento;0;0;0;0.0;0.0;0.0;0.0;0.0
UnidadEducativa;Id_Unidad;0;0;0;0.0;0.0;0.0;0.0;0.0
Utm_Ipc;aaaaaUtm_Ipc_PK;0;0;0;0.0;0.0;0.0;0.0;0.0
VerificaTablas;aaaVerificaTablas_PK;1;0;0.840128490239684;0.0;2.0;0.0;0.0;1.0
xData_Causales;PK__xData_Ca__573F24844C9FC96B;1;0;1.66790214974055;0.0;0.0;0.0;0.0;0.0
xData_EstadoNotificacion;PK__xData_Es__AB2EB6F848CF3887;1;0;0.852483320978503;0.0;0.0;0.0;0.0;0.0
